delivery_id,po_id,delivery_date,delivery_status
8604,8710,2024-05-10 00:15:33,On Time
8605,12727,2023-11-16 18:34:18,Delayed
8606,5214,2024-04-07 16:52:56,On Time
8607,10724,2024-05-29 09:55:48,On Time
8608,11553,2023-01-26 20:12:25,Delayed
8609,14769,2024-11-27 06:58:06,On Time
8610,11239,2023-06-26 04:50:39,On Time
8611,13461,2023-09-15 15:10:11,On Time
8612,7409,2023-09-17 21:18:05,Delayed
8613,12973,2024-09-01 14:34:43,On Time
8614,9779,2023-09-17 22:37:11,On Time
8615,5823,2024-05-04 21:06:39,On Time
8616,11101,2023-02-14 07:32:06,Early
8617,7596,2024-01-30 21:49:40,On Time
8618,13118,2024-10-22 09:48:57,On Time
8619,8954,2024-08-22 16:51:01,On Time
8620,8832,2024-08-22 18:24:42,On Time
8621,9584,2023-08-22 12:16:15,On Time
8622,11236,2023-02-24 17:53:42,Delayed
8623,13843,2024-04-21 06:08:31,On Time
8624,12984,2023-04-04 05:18:09,On Time
8625,11501,2024-05-13 16:32:24,On Time
8626,10852,2024-05-03 00:25:42,On Time
8627,6635,2025-01-09 23:20:23,Delayed
8628,9815,2024-04-22 09:48:45,On Time
8629,6168,2024-10-03 02:22:44,On Time
8630,9077,2024-05-16 01:34:38,On Time
8631,13391,2023-05-17 03:15:29,On Time
8632,11959,2024-09-23 16:25:18,On Time
8633,10443,2023-09-25 16:29:05,Delayed
8634,14548,2023-08-15 18:35:46,On Time
8635,11361,2024-01-15 03:50:24,On Time
8636,11700,2023-11-28 06:18:08,On Time
8637,8506,2023-08-14 06:08:06,Delayed
8638,5803,2023-09-15 13:16:57,On Time
8639,12628,2024-12-27 18:48:11,Delayed
8640,13893,2024-10-03 23:48:10,On Time
8641,5503,2023-05-16 13:38:15,On Time
8642,10826,2023-10-17 15:23:33,On Time
8643,12940,2023-10-14 02:40:31,Delayed
8644,11033,2023-06-14 18:30:46,On Time
8645,12407,2024-10-19 06:26:24,On Time
8646,9720,2023-07-05 16:33:28,On Time
8647,12749,2025-01-09 22:45:40,Delayed
8648,7871,2023-02-19 05:05:58,On Time
8649,9759,2024-04-25 18:03:49,On Time
8650,10969,2023-04-08 09:18:11,Early
8651,14611,2024-01-09 04:08:16,On Time
8652,6099,2024-02-29 14:23:15,Early
8653,8170,2024-05-25 16:21:13,On Time
8654,5383,2023-06-18 00:36:41,Delayed
8655,12791,2024-11-20 21:06:15,Early
8656,8941,2023-01-22 15:59:40,Early
8657,14586,2024-10-05 20:54:07,On Time
8658,12453,2023-09-09 18:38:35,Delayed
8659,11453,2024-04-25 19:57:46,On Time
8660,14845,2024-08-13 22:11:40,On Time
8661,9272,2024-01-21 03:14:24,On Time
8662,9324,2024-05-03 11:05:53,On Time
8663,7039,2024-08-14 20:20:55,Delayed
8664,10462,2024-08-15 11:19:26,On Time
8665,13064,2023-08-19 16:35:29,Early
8666,6986,2023-01-13 01:43:38,On Time
8667,6263,2024-03-19 06:11:56,Delayed
8668,10732,2023-08-30 07:33:31,Delayed
8669,10117,2024-10-15 16:54:38,Delayed
8670,14904,2024-11-28 16:54:49,On Time
8671,5350,2024-08-07 11:01:12,On Time
8672,5441,2024-11-13 04:56:34,On Time
8673,7809,2024-02-02 19:37:38,On Time
8674,7563,2023-10-29 01:51:33,On Time
8675,8153,2023-08-30 05:57:54,On Time
8676,14577,2024-09-29 10:54:00,On Time
8677,13480,2023-06-21 18:41:46,On Time
8678,14190,2023-03-29 09:08:55,On Time
8679,7334,2024-01-06 00:13:55,On Time
8680,14615,2023-12-21 21:23:01,On Time
8681,5074,2024-01-04 16:38:15,On Time
8682,14655,2024-08-17 13:43:47,Early
8683,12545,2023-04-11 08:27:58,On Time
8684,11950,2023-07-27 06:40:28,On Time
8685,7206,2023-02-19 05:11:32,On Time
8686,13622,2023-08-10 16:28:22,Early
8687,6472,2023-03-02 10:02:15,On Time
8688,8482,2024-09-30 17:19:02,On Time
8689,12539,2023-10-03 06:55:03,On Time
8690,8181,2023-12-15 22:25:35,On Time
8691,6731,2023-06-20 19:47:47,On Time
8692,5036,2023-02-20 01:21:36,Delayed
8693,6021,2024-06-30 09:42:13,Delayed
8694,10535,2024-09-27 11:08:20,On Time
8695,12162,2023-12-30 10:38:23,On Time
8696,13010,2023-11-13 13:31:22,On Time
8697,8118,2023-03-01 06:37:50,Delayed
8698,7536,2023-01-19 04:08:03,Delayed
8699,9715,2023-06-05 21:23:45,Delayed
8700,13338,2023-08-24 02:45:04,On Time
8701,9964,2024-07-24 14:56:24,Delayed
8702,11092,2024-09-23 15:21:15,Early
8703,6027,2023-11-09 13:49:19,On Time
8704,8666,2023-06-20 12:10:41,On Time
8705,6287,2023-06-21 14:45:28,On Time
8706,7847,2024-01-04 18:07:33,Delayed
8707,13513,2024-07-22 22:31:56,On Time
8708,12775,2023-06-06 02:12:37,On Time
8709,7294,2024-01-30 16:27:14,On Time
8710,6613,2024-12-05 06:11:26,Delayed
8711,5477,2024-02-02 23:25:58,Early
8712,12427,2024-11-30 12:18:20,On Time
8713,13975,2023-05-15 16:57:13,Delayed
8714,6948,2023-08-14 15:26:27,On Time
8715,8332,2024-08-15 16:30:07,Early
8716,10261,2024-02-23 20:27:20,On Time
8717,11067,2023-08-17 21:20:20,On Time
8718,12648,2024-10-14 09:32:11,On Time
8719,10470,2024-05-27 06:38:01,On Time
8720,6594,2023-02-14 02:09:22,On Time
8721,14940,2024-10-13 12:50:24,Delayed
8722,12705,2023-10-27 18:49:36,On Time
8723,11155,2024-04-20 00:30:04,On Time
8724,5257,2023-04-15 04:25:07,On Time
8725,11513,2024-01-23 19:01:02,On Time
8726,7992,2023-10-07 17:24:09,On Time
8727,6418,2023-05-09 06:49:13,On Time
8728,12761,2024-12-25 13:26:43,On Time
8729,12966,2024-07-04 21:28:08,On Time
8730,9115,2023-06-19 05:36:39,On Time
8731,13302,2023-07-31 00:30:43,On Time
8732,7553,2023-04-10 16:19:17,On Time
8733,14250,2023-09-17 09:04:22,Early
8734,10408,2023-04-08 13:52:41,On Time
8735,9734,2024-03-21 11:44:23,Delayed
8736,7043,2024-02-11 03:50:11,Delayed
8737,7182,2024-03-03 08:59:28,On Time
8738,9493,2024-08-08 11:54:44,On Time
8739,8559,2023-09-13 23:15:43,On Time
8740,14814,2024-09-01 23:47:57,On Time
8741,8659,2024-01-06 23:19:44,Delayed
8742,7695,2024-01-24 14:14:34,Delayed
8743,8885,2024-08-21 14:39:22,Early
8744,9781,2023-01-17 04:19:15,On Time
8745,8285,2024-07-26 04:41:58,On Time
8746,10953,2023-10-30 14:53:10,Delayed
8747,12518,2024-11-25 04:00:48,On Time
8748,11163,2025-01-13 16:26:09,On Time
8749,10107,2023-08-22 20:16:20,Delayed
8750,7167,2023-11-28 18:21:09,Early
8751,9398,2024-12-29 06:50:40,On Time
8752,12669,2023-12-29 00:32:31,On Time
8753,8393,2024-02-23 02:02:37,On Time
8754,8712,2023-12-29 16:21:47,On Time
8755,10880,2023-11-04 15:11:02,On Time
8756,6587,2024-05-19 01:53:57,On Time
8757,14407,2024-11-11 15:10:29,On Time
8758,12139,2024-02-14 06:33:41,On Time
8759,12663,2024-08-25 00:21:33,On Time
8760,12405,2023-09-07 12:41:01,On Time
8761,14838,2023-05-26 18:53:45,On Time
8762,14543,2024-04-06 18:49:15,Early
8763,13557,2023-03-22 09:34:37,On Time
8764,8940,2023-02-07 12:58:53,On Time
8765,8200,2023-05-07 01:34:35,On Time
8766,14819,2023-11-18 11:06:16,On Time
8767,14838,2024-01-05 23:05:44,On Time
8768,11942,2024-10-03 05:55:42,On Time
8769,5982,2023-06-19 05:52:01,On Time
8770,8553,2024-08-31 23:06:44,On Time
8771,5922,2024-03-15 01:33:13,Delayed
8772,8659,2024-11-08 23:18:46,Early
8773,8996,2023-08-20 04:37:31,On Time
8774,12065,2023-11-04 10:51:57,Delayed
8775,10053,2024-01-26 06:00:30,On Time
8776,10407,2024-11-01 03:00:28,On Time
8777,9278,2024-09-25 12:38:58,On Time
8778,6475,2024-04-30 19:06:22,On Time
8779,12099,2023-12-24 03:32:30,On Time
8780,8768,2023-12-28 08:36:50,On Time
8781,11720,2024-06-15 10:44:34,Early
8782,13595,2023-04-18 23:27:10,On Time
8783,14340,2024-07-22 15:20:30,Delayed
8784,5613,2023-07-13 21:19:46,Delayed
8785,12287,2024-06-20 14:39:03,On Time
8786,14806,2024-05-30 11:46:30,On Time
8787,8018,2024-01-29 17:36:12,On Time
8788,9789,2023-09-29 12:07:50,On Time
8789,14927,2023-06-29 19:01:50,On Time
8790,12103,2023-01-12 11:53:01,On Time
8791,8202,2024-10-01 22:20:25,On Time
8792,5753,2023-12-06 22:28:17,On Time
8793,12557,2024-02-26 19:12:10,On Time
8794,6342,2023-08-30 12:27:08,On Time
8795,13697,2023-04-16 22:47:49,Early
8796,12015,2023-10-03 19:54:37,On Time
8797,11756,2024-07-23 06:41:22,On Time
8798,8483,2023-04-25 18:07:04,Early
8799,12729,2024-04-01 03:27:36,On Time
8800,10566,2023-02-09 04:08:05,On Time
8801,12612,2024-08-01 02:49:00,On Time
8802,12931,2024-02-10 14:46:33,Early
8803,11518,2024-08-14 10:29:41,On Time
8804,7423,2025-01-07 17:44:39,On Time
8805,13866,2023-02-15 19:19:10,Delayed
8806,10986,2023-05-16 23:15:17,On Time
8807,11948,2024-09-14 03:59:02,On Time
8808,13785,2023-03-16 10:34:56,Delayed
8809,12636,2024-01-12 20:22:59,On Time
8810,8669,2023-10-12 03:27:03,On Time
8811,11463,2024-02-15 09:06:03,Delayed
8812,8139,2023-05-29 22:14:36,On Time
8813,9510,2023-04-12 15:12:23,On Time
8814,7501,2023-01-16 04:18:53,On Time
8815,7794,2023-10-22 18:54:41,Delayed
8816,9294,2024-03-01 02:32:31,On Time
8817,14905,2024-10-04 17:15:10,On Time
8818,10400,2024-12-09 09:19:18,Early
8819,5300,2024-08-02 00:24:28,On Time
8820,6907,2024-05-26 14:18:56,On Time
8821,7486,2024-08-06 20:40:17,On Time
8822,12460,2023-12-24 03:40:29,On Time
8823,13399,2023-06-18 01:07:35,On Time
8824,11121,2024-12-31 04:25:14,On Time
8825,13486,2023-11-20 07:02:33,On Time
8826,6874,2024-11-26 13:13:02,On Time
8827,11103,2023-05-18 15:57:32,Delayed
8828,11173,2024-05-16 03:35:24,On Time
8829,11323,2024-03-28 09:51:15,Delayed
8830,7089,2023-06-11 13:05:19,Early
8831,12638,2023-09-24 17:33:01,On Time
8832,10312,2024-01-25 09:21:06,Delayed
8833,11488,2023-07-14 04:37:49,On Time
8834,14965,2024-09-07 09:29:53,Delayed
8835,11881,2023-06-13 12:57:30,Delayed
8836,9722,2023-04-04 05:16:53,On Time
8837,8427,2024-11-23 08:52:35,Early
8838,5529,2023-07-21 00:53:54,Delayed
8839,6925,2024-12-11 02:23:14,Early
8840,11461,2023-09-07 04:22:49,On Time
8841,10977,2024-03-03 23:00:50,Delayed
8842,11022,2024-12-20 07:48:27,On Time
8843,14553,2025-01-03 01:45:43,On Time
8844,5863,2024-02-13 13:00:40,Delayed
8845,9321,2024-11-30 18:02:32,On Time
8846,8495,2023-06-29 08:01:40,On Time
8847,11053,2024-10-31 07:22:24,On Time
8848,13260,2024-12-13 16:12:57,Delayed
8849,6643,2024-12-29 08:35:32,On Time
8850,14213,2024-04-18 18:14:08,Delayed
8851,10197,2024-08-05 16:57:12,On Time
8852,12000,2024-09-23 20:30:36,On Time
8853,12323,2024-11-30 19:47:53,On Time
8854,8144,2023-11-26 14:47:56,Delayed
8855,6471,2024-02-13 11:34:54,On Time
8856,10679,2024-07-03 02:37:27,On Time
8857,6383,2024-06-07 22:05:58,Delayed
8858,10397,2024-03-17 08:18:41,On Time
8859,14529,2023-09-27 15:18:57,Early
8860,12115,2024-05-07 23:31:41,On Time
8861,14435,2024-02-02 00:24:35,Early
8862,6706,2023-08-16 00:48:40,On Time
8863,10998,2023-01-14 03:09:17,On Time
8864,11064,2023-04-20 15:20:45,On Time
8865,12963,2024-08-22 11:50:47,Delayed
8866,13097,2023-11-17 13:56:58,On Time
8867,7595,2023-11-28 13:25:50,On Time
8868,14872,2024-11-03 10:14:23,Early
8869,6316,2024-07-04 22:38:53,On Time
8870,13140,2024-09-16 09:21:42,Delayed
8871,13760,2023-01-20 09:01:15,Delayed
8872,7705,2023-04-15 08:26:00,On Time
8873,14941,2023-09-30 08:20:34,Delayed
8874,10726,2024-04-10 20:55:31,On Time
8875,9692,2024-08-31 09:19:29,On Time
8876,13840,2024-07-15 16:44:15,On Time
8877,5125,2024-07-26 04:49:28,Delayed
8878,14730,2023-04-28 09:52:54,On Time
8879,10098,2023-07-10 20:02:29,On Time
8880,9808,2024-05-21 19:25:40,Delayed
8881,6971,2024-03-14 00:28:38,On Time
8882,7763,2024-11-11 16:16:50,Early
8883,10518,2024-12-15 22:33:24,On Time
8884,5815,2024-07-21 08:10:57,On Time
8885,8102,2024-02-11 13:02:44,On Time
8886,6655,2024-01-19 03:03:34,On Time
8887,5132,2023-02-16 05:01:50,On Time
8888,13423,2023-04-01 23:46:18,Early
8889,5395,2025-01-14 06:07:37,On Time
8890,12320,2023-01-31 16:40:42,On Time
8891,8574,2023-02-20 07:40:38,On Time
8892,14174,2023-06-15 08:40:40,Delayed
8893,12107,2023-08-09 23:24:18,On Time
8894,14125,2024-07-17 04:43:35,On Time
8895,10626,2024-09-07 18:20:20,On Time
8896,14602,2023-01-16 22:19:02,On Time
8897,9629,2023-02-21 03:45:36,On Time
8898,10061,2024-07-24 03:45:04,Early
8899,12748,2023-12-13 17:35:15,On Time
8900,11270,2023-04-30 02:10:12,On Time
8901,11633,2024-01-22 11:56:12,On Time
8902,11756,2023-03-22 17:57:45,Delayed
8903,11590,2024-01-23 08:39:14,On Time
8904,10590,2024-06-17 04:35:49,On Time
8905,7505,2024-07-22 05:28:34,On Time
8906,8034,2024-07-20 23:23:00,Early
8907,13904,2024-11-06 12:57:30,On Time
8908,7977,2023-11-26 18:06:04,On Time
8909,6472,2024-05-29 11:22:06,On Time
8910,11596,2023-02-27 05:17:04,On Time
8911,6143,2023-10-11 22:41:38,Delayed
8912,7569,2023-09-06 00:44:06,Delayed
8913,6609,2024-02-26 11:20:34,On Time
8914,10553,2024-03-17 11:10:44,On Time
8915,6898,2023-07-20 16:09:26,On Time
8916,7193,2023-01-18 06:03:24,On Time
8917,6092,2023-09-13 00:20:17,Delayed
8918,5700,2024-04-03 07:14:10,On Time
8919,9093,2023-05-21 02:22:11,On Time
8920,7179,2023-02-24 12:09:19,On Time
8921,5733,2024-02-22 05:13:24,Delayed
8922,13705,2024-09-07 06:46:03,Delayed
8923,7688,2024-04-05 19:11:52,On Time
8924,8757,2023-05-19 15:56:56,On Time
8925,11062,2024-03-10 18:56:47,Early
8926,13624,2023-09-29 06:50:43,On Time
8927,11535,2024-11-13 10:45:17,On Time
8928,10386,2023-03-03 20:56:56,Delayed
8929,9495,2025-01-03 04:01:55,On Time
8930,14000,2024-08-21 20:59:29,On Time
8931,6280,2023-07-24 09:12:25,Delayed
8932,11539,2023-08-31 16:30:30,On Time
8933,7222,2024-05-25 01:30:27,On Time
8934,10165,2023-12-09 19:21:47,On Time
8935,5855,2024-10-07 23:47:51,Early
8936,8213,2024-09-08 19:24:23,On Time
8937,7587,2025-01-08 03:30:03,Delayed
8938,9841,2023-04-09 07:48:39,On Time
8939,7769,2023-11-30 13:15:33,On Time
8940,12229,2023-07-26 22:23:04,On Time
8941,8341,2023-04-27 21:51:41,Delayed
8942,10260,2024-04-08 03:53:55,On Time
8943,11741,2023-11-03 13:12:36,Delayed
8944,14812,2023-11-03 22:37:07,On Time
8945,5276,2024-04-09 21:53:24,Delayed
8946,12199,2024-04-02 08:03:35,On Time
8947,8864,2023-01-08 02:42:46,On Time
8948,5715,2023-03-27 19:09:42,On Time
8949,11055,2023-03-31 04:42:05,On Time
8950,5810,2024-05-24 03:00:05,On Time
8951,8727,2024-05-20 12:36:33,On Time
8952,8979,2024-02-03 00:56:25,On Time
8953,14054,2023-12-07 22:43:55,On Time
8954,5037,2023-01-06 00:28:26,On Time
8955,13115,2025-01-05 17:04:09,On Time
8956,13647,2023-06-26 20:47:40,Early
8957,8309,2023-08-12 10:37:28,On Time
8958,7656,2023-11-23 10:27:59,Delayed
8959,5982,2023-02-24 15:53:33,On Time
8960,11448,2024-06-19 05:00:05,On Time
8961,5152,2023-02-25 00:13:04,On Time
8962,13792,2024-10-18 23:38:39,On Time
8963,14515,2024-09-06 14:58:12,On Time
8964,10649,2024-07-22 03:53:41,On Time
8965,6512,2023-06-17 02:34:39,On Time
8966,7259,2024-09-04 22:47:06,On Time
8967,5232,2023-02-23 18:34:41,Delayed
8968,7743,2024-08-21 01:35:02,On Time
8969,12842,2023-02-25 02:09:49,On Time
8970,9463,2024-06-13 18:08:03,On Time
8971,12750,2023-10-31 04:36:52,Delayed
8972,5572,2024-11-07 18:56:18,On Time
8973,6203,2024-04-13 21:45:24,On Time
8974,14700,2024-02-27 13:48:11,On Time
8975,14805,2024-07-05 19:43:15,On Time
8976,14763,2023-08-12 08:38:19,Delayed
8977,14232,2023-02-02 18:33:01,On Time
8978,11610,2023-11-05 17:05:45,Early
8979,14618,2023-02-06 00:56:05,Delayed
8980,5171,2023-10-21 10:26:09,On Time
8981,10152,2023-03-06 22:05:54,On Time
8982,11407,2024-07-28 04:23:23,Early
8983,5189,2023-06-11 06:01:18,On Time
8984,9679,2024-06-16 10:03:21,Delayed
8985,12146,2025-01-08 16:59:28,Early
8986,10928,2023-02-24 10:33:10,Delayed
8987,5600,2024-07-13 10:55:20,Delayed
8988,10302,2024-05-05 10:02:41,Delayed
8989,8577,2024-03-27 07:21:10,On Time
8990,14146,2024-04-29 18:26:22,On Time
8991,10194,2023-05-22 04:02:10,On Time
8992,14818,2024-06-24 05:36:04,Delayed
8993,6871,2024-12-11 02:59:01,Early
8994,9262,2023-03-09 21:56:55,On Time
8995,7025,2023-05-22 19:07:15,On Time
8996,10495,2023-11-05 19:40:33,On Time
8997,13833,2023-04-04 05:19:46,Delayed
8998,10454,2023-12-24 07:28:39,On Time
8999,6828,2024-05-13 07:47:02,On Time
9000,9703,2024-05-02 13:05:40,Early
9001,5540,2024-02-26 21:00:10,On Time
9002,12203,2024-02-22 03:47:16,Early
9003,9439,2023-12-05 20:14:08,Early
9004,8502,2023-11-06 01:32:45,Early
9005,8538,2025-01-06 01:33:25,On Time
9006,11717,2023-11-26 22:59:56,On Time
9007,11819,2024-10-02 21:39:52,Delayed
9008,11201,2024-03-16 16:38:15,On Time
9009,9287,2023-07-16 03:26:03,On Time
9010,9740,2023-11-01 16:11:21,Early
9011,7090,2023-08-16 21:48:14,On Time
9012,10606,2024-11-04 09:51:28,On Time
9013,12341,2023-01-27 07:07:22,On Time
9014,11823,2023-04-15 10:03:08,Delayed
9015,8322,2024-10-21 04:17:41,Delayed
9016,7550,2023-10-08 14:16:34,On Time
9017,6217,2025-01-01 16:24:05,On Time
9018,9886,2024-08-17 22:37:28,On Time
9019,11894,2024-05-04 02:33:25,On Time
9020,13934,2023-11-12 07:37:34,On Time
9021,11309,2025-01-10 11:55:19,On Time
9022,14907,2024-11-16 23:03:10,On Time
9023,10083,2024-08-13 00:34:29,On Time
9024,12226,2024-06-05 22:34:13,Delayed
9025,12431,2023-06-07 15:16:47,On Time
9026,13840,2024-02-04 07:19:26,Early
9027,7798,2024-12-16 09:19:50,Delayed
9028,5819,2023-01-10 21:42:02,On Time
9029,13435,2024-09-29 18:11:08,On Time
9030,11807,2024-04-20 16:50:17,Delayed
9031,12002,2023-01-23 01:38:39,Early
9032,12927,2023-02-11 04:26:18,On Time
9033,9105,2024-05-29 19:15:40,On Time
9034,13047,2024-05-04 22:05:32,On Time
9035,5013,2024-02-20 03:57:59,On Time
9036,10895,2025-01-09 04:56:30,On Time
9037,12051,2023-05-28 16:45:07,On Time
9038,8018,2023-02-01 01:10:06,On Time
9039,12393,2024-02-26 18:51:50,On Time
9040,5690,2024-07-26 11:15:12,Delayed
9041,10879,2024-10-07 11:10:51,Delayed
9042,8139,2024-08-20 06:27:36,Early
9043,12977,2024-04-23 00:02:33,On Time
9044,13869,2023-03-24 22:35:52,On Time
9045,11328,2024-08-27 16:04:38,Delayed
9046,9304,2024-06-29 03:40:23,Delayed
9047,14516,2024-07-01 23:02:25,On Time
9048,6003,2024-03-14 05:48:09,On Time
9049,12409,2023-03-23 01:37:17,Early
9050,13143,2023-12-04 02:38:53,On Time
9051,6766,2024-01-26 21:37:47,On Time
9052,14746,2024-10-22 06:05:18,On Time
9053,10779,2024-05-14 08:23:53,Early
9054,7292,2023-03-11 05:51:50,On Time
9055,12731,2024-08-22 12:22:08,On Time
9056,9867,2023-06-09 22:31:46,On Time
9057,13430,2024-12-14 05:43:01,On Time
9058,11454,2024-11-19 18:48:20,On Time
9059,6585,2024-02-09 05:56:08,On Time
9060,6308,2024-04-10 03:40:53,Early
9061,7086,2023-02-16 04:50:23,Delayed
9062,5032,2024-12-18 20:50:38,On Time
9063,12721,2023-03-14 00:20:33,On Time
9064,5292,2023-09-16 14:34:53,On Time
9065,8687,2023-05-20 19:18:48,Delayed
9066,6643,2023-01-17 04:38:38,On Time
9067,12767,2023-12-23 16:16:25,On Time
9068,13770,2023-10-28 23:23:41,On Time
9069,8910,2023-08-06 13:23:47,On Time
9070,6224,2024-05-22 17:47:54,On Time
9071,13639,2023-10-04 01:27:00,On Time
9072,9374,2024-05-21 07:08:24,On Time
9073,7580,2023-02-22 10:09:40,Delayed
9074,6423,2024-12-04 23:12:06,Early
9075,12559,2023-12-14 12:01:21,On Time
9076,11746,2023-12-23 19:23:29,On Time
9077,7610,2024-01-08 17:42:43,On Time
9078,8082,2024-03-03 13:33:43,On Time
9079,11735,2024-12-06 09:53:05,On Time
9080,13251,2025-01-03 03:59:21,On Time
9081,13651,2023-08-28 20:39:50,Delayed
9082,5104,2024-06-09 23:51:59,On Time
9083,9927,2023-04-08 04:11:56,On Time
9084,13981,2024-04-21 08:40:44,On Time
9085,5742,2024-08-31 06:30:40,On Time
9086,14765,2024-11-21 07:57:12,Delayed
9087,11445,2023-12-21 00:58:33,Delayed
9088,9724,2023-04-14 04:04:37,On Time
9089,12660,2024-09-23 03:40:10,Delayed
9090,10204,2023-06-13 03:12:16,On Time
9091,7977,2023-01-24 19:30:33,Delayed
9092,12427,2023-05-11 16:49:41,On Time
9093,11504,2023-07-20 18:38:05,On Time
9094,13620,2024-03-08 08:31:48,On Time
9095,11487,2023-10-25 22:07:09,On Time
9096,11491,2024-04-16 16:59:55,Early
9097,6945,2023-06-03 22:18:44,On Time
9098,11240,2023-11-17 22:02:12,On Time
9099,12423,2023-09-13 07:44:03,Early
9100,10974,2023-09-30 15:05:26,On Time
9101,14464,2024-02-15 22:01:34,On Time
9102,10522,2023-02-01 22:13:48,Delayed
9103,5412,2023-07-15 10:39:20,Early
9104,11091,2024-04-27 03:55:24,On Time
9105,5247,2023-08-04 19:29:07,On Time
9106,11843,2023-04-17 19:24:33,Early
9107,11565,2024-11-26 17:34:07,On Time
9108,7172,2024-05-03 09:40:01,On Time
9109,12279,2023-12-30 18:28:17,On Time
9110,12458,2024-04-03 04:24:54,On Time
9111,10719,2024-07-05 16:41:39,On Time
9112,7061,2023-08-31 14:20:03,Delayed
9113,8335,2023-08-01 21:39:28,On Time
9114,12191,2023-08-10 20:55:15,Delayed
9115,5945,2024-12-09 18:03:49,On Time
9116,10362,2023-05-26 04:19:29,On Time
9117,14455,2024-10-29 16:01:23,On Time
9118,10285,2024-06-19 11:31:06,Delayed
9119,11882,2023-09-12 11:12:38,On Time
9120,13368,2024-05-08 14:19:24,On Time
9121,14245,2024-09-17 08:35:52,Early
9122,14510,2023-06-21 17:57:53,Early
9123,12941,2024-12-26 21:38:47,On Time
9124,14867,2023-08-28 00:27:25,On Time
9125,5334,2024-12-16 06:27:01,On Time
9126,14457,2023-09-02 19:19:51,On Time
9127,7946,2024-03-04 20:47:13,Early
9128,9781,2023-07-27 20:28:13,On Time
9129,9657,2024-02-07 12:09:30,On Time
9130,7666,2024-06-21 14:55:18,On Time
9131,12132,2023-06-12 05:33:16,On Time
9132,9936,2024-01-10 12:48:40,Delayed
9133,5416,2024-09-23 03:11:36,Delayed
9134,5708,2023-10-26 14:39:58,On Time
9135,12789,2023-11-24 11:01:51,On Time
9136,7685,2024-08-16 06:52:49,On Time
9137,12495,2024-03-20 12:24:15,On Time
9138,8367,2023-12-10 10:43:47,On Time
9139,8504,2024-10-09 17:26:04,Early
9140,9443,2024-11-16 12:44:26,On Time
9141,11181,2024-04-22 14:53:42,On Time
9142,7560,2024-08-29 08:45:53,On Time
9143,13138,2024-08-25 13:36:03,On Time
9144,8972,2024-03-30 04:45:31,On Time
9145,7958,2023-09-14 22:20:17,Delayed
9146,11917,2023-06-18 16:38:24,On Time
9147,6730,2023-04-19 07:43:18,On Time
9148,14234,2024-01-01 06:07:01,On Time
9149,5027,2024-01-05 20:43:59,On Time
9150,7584,2024-05-01 23:10:57,On Time
9151,14245,2023-10-22 06:49:17,On Time
9152,14867,2023-04-30 15:46:59,Delayed
9153,8056,2024-10-24 02:30:35,Delayed
9154,11802,2023-06-28 13:31:06,Early
9155,6659,2023-05-21 13:22:26,On Time
9156,8952,2024-04-22 19:27:23,On Time
9157,12300,2023-05-04 07:21:14,On Time
9158,12457,2023-10-03 05:10:27,On Time
9159,14934,2023-03-01 06:18:24,On Time
9160,9138,2023-12-30 08:08:16,On Time
9161,12932,2024-09-25 07:25:58,Delayed
9162,6715,2023-10-10 18:51:16,On Time
9163,8332,2024-11-28 01:16:34,Early
9164,8348,2024-05-30 22:11:36,On Time
9165,6987,2023-04-11 16:08:20,On Time
9166,8545,2023-08-08 15:32:09,Delayed
9167,11980,2023-08-02 01:54:58,On Time
9168,5702,2023-07-29 01:53:44,Delayed
9169,12738,2024-10-27 00:24:48,On Time
9170,14647,2023-03-30 14:31:25,Delayed
9171,8787,2023-05-16 08:24:08,On Time
9172,12263,2024-09-27 13:47:57,On Time
9173,7472,2024-07-07 20:21:56,Delayed
