quality_id,vendor_id,quality_score,inspection_date
7607,1059,88.38,2024-06-03 17:19:55
7608,1377,71.84,2024-10-08 15:23:13
7609,1220,82.42,2024-10-19 07:37:28
7610,1243,75.78,2023-12-21 10:46:43
7611,1141,86.56,2023-09-22 03:27:48
7612,1262,92.51,2024-10-23 00:45:37
7613,1409,71.49,2023-08-07 23:49:34
7614,1447,87.4,2024-02-16 20:30:00
7615,1187,79.99,2024-04-01 03:39:59
7616,1231,71.65,2023-08-15 13:55:34
7617,1090,78.68,2024-06-10 04:28:27
7618,1364,68.6,2024-08-18 09:48:54
7619,1430,87.69,2024-10-04 16:39:27
7620,1246,99.44,2024-03-09 05:55:39
7621,1399,90.3,2024-08-30 19:45:34
7622,1322,94.39,2023-12-09 19:09:27
7623,1342,72.79,2024-02-26 17:07:10
7624,1042,68.66,2023-01-19 21:57:29
7625,1476,65.07,2023-12-27 11:00:09
7626,1145,90.17,2024-07-05 02:48:38
7627,1383,93.4,2023-07-17 23:59:37
7628,1023,71.52,2023-03-11 13:10:14
7629,1143,81.5,2023-06-25 11:24:05
7630,1422,85.18,2023-12-06 14:02:27
7631,1056,98.06,2023-02-04 13:27:16
7632,1418,96.53,2024-02-02 17:59:49
7633,1222,65.54,2024-11-30 09:09:58
7634,1065,66.7,2024-05-16 13:25:40
7635,1361,98.08,2023-05-19 15:32:36
7636,1336,67.0,2024-08-06 02:45:45
7637,1217,85.08,2024-05-09 10:20:25
7638,1112,67.73,2024-03-09 18:12:13
7639,1494,88.01,2023-09-20 05:53:57
7640,1250,71.36,2023-10-16 08:20:25
7641,1087,66.18,2024-07-31 06:48:56
7642,1481,74.62,2024-07-05 21:16:53
7643,1290,83.33,2024-07-06 04:46:06
7644,1457,83.46,2023-09-06 22:52:45
7645,1400,91.34,2023-03-26 12:03:35
7646,1357,67.09,2024-06-03 16:45:39
7647,1434,65.28,2024-10-09 06:31:43
7648,1112,89.64,2023-11-28 19:30:44
7649,1453,97.92,2024-02-07 10:38:59
7650,1241,71.65,2024-08-03 19:07:40
7651,1426,70.17,2023-11-05 11:31:07
7652,1446,76.83,2024-12-27 20:33:21
7653,1268,89.23,2024-05-27 04:09:12
7654,1453,91.28,2024-06-22 22:16:04
7655,1087,97.32,2024-01-24 14:31:38
7656,1072,92.67,2024-07-06 11:21:48
7657,1491,65.96,2023-01-17 13:26:29
7658,1227,72.12,2023-09-01 03:40:16
7659,1128,77.27,2023-11-22 09:40:36
7660,1080,97.67,2023-11-12 05:09:02
7661,1084,85.89,2023-03-24 21:17:18
7662,1028,99.37,2024-01-27 07:41:39
7663,1414,75.96,2023-08-10 00:08:49
7664,1459,96.79,2024-02-01 21:52:16
7665,1306,89.1,2023-10-31 07:58:00
7666,1401,95.6,2023-05-17 11:49:34
7667,1138,96.83,2023-09-06 15:34:52
7668,1472,80.63,2024-02-13 05:26:27
7669,1351,95.08,2024-02-09 03:53:59
7670,1011,98.92,2023-03-04 11:26:02
7671,1175,88.02,2023-10-05 20:51:35
7672,1136,73.94,2024-01-12 01:18:35
7673,1031,74.29,2024-11-17 12:16:11
7674,1357,90.96,2024-05-28 16:01:01
7675,1165,76.34,2023-06-11 10:53:18
7676,1161,79.18,2023-05-21 07:35:31
7677,1137,83.17,2024-04-13 18:09:43
7678,1174,96.45,2024-07-21 09:26:03
7679,1387,89.54,2023-03-16 18:38:11
7680,1497,75.04,2024-06-17 01:53:09
7681,1269,69.61,2024-02-08 15:41:32
7682,1244,75.0,2024-06-28 01:37:08
7683,1412,76.51,2024-01-02 09:45:30
7684,1052,90.28,2023-06-28 16:49:17
7685,1189,79.67,2023-11-03 00:50:22
7686,1408,99.43,2023-04-20 10:00:48
7687,1010,66.19,2024-01-23 18:49:50
7688,1170,77.22,2023-08-01 07:54:00
7689,1165,67.96,2023-05-05 15:14:50
7690,1015,77.31,2024-08-20 05:36:53
7691,1362,79.96,2024-03-27 15:55:57
7692,1156,95.74,2024-11-24 05:15:07
7693,1165,79.67,2024-03-05 21:29:29
7694,1193,65.88,2023-04-16 18:21:18
7695,1397,97.95,2023-09-18 16:11:06
7696,1315,70.01,2023-11-01 09:40:56
7697,1452,91.69,2023-02-23 23:11:47
7698,1056,71.91,2023-06-01 03:34:11
7699,1488,96.86,2024-06-08 17:21:01
7700,1286,72.82,2023-09-01 16:06:59
7701,1244,94.5,2024-04-11 21:36:15
7702,1064,79.3,2024-08-10 02:30:09
7703,1323,80.43,2024-10-16 12:24:02
7704,1276,86.71,2023-08-21 17:20:12
7705,1246,81.82,2024-10-03 16:21:40
7706,1099,76.62,2023-06-15 03:35:24
7707,1283,73.37,2024-07-15 21:16:30
7708,1368,74.19,2024-05-27 01:38:27
7709,1140,89.27,2023-07-09 08:46:40
7710,1109,68.75,2023-08-22 12:34:15
7711,1243,84.37,2023-09-01 15:21:23
7712,1041,78.09,2023-12-26 06:46:43
7713,1208,77.18,2024-03-21 03:38:07
7714,1224,89.68,2023-09-13 22:53:42
7715,1051,82.36,2024-05-07 08:51:17
7716,1353,67.66,2023-05-05 11:58:05
7717,1080,96.38,2023-10-21 10:53:21
7718,1029,95.98,2023-07-03 01:30:11
7719,1347,79.67,2024-09-21 02:30:35
7720,1223,65.47,2024-04-13 17:13:05
7721,1051,67.08,2024-07-02 15:30:23
7722,1315,81.96,2023-10-10 06:09:47
7723,1088,67.81,2023-07-27 11:33:54
7724,1384,80.29,2023-11-05 02:58:02
7725,1159,71.55,2023-01-28 08:08:10
7726,1137,92.69,2023-08-08 05:27:21
7727,1109,77.68,2024-06-28 05:24:05
7728,1484,78.06,2024-08-10 23:50:36
7729,1454,65.86,2024-05-26 11:42:18
7730,1286,87.55,2024-09-18 21:39:52
7731,1090,91.68,2024-03-21 03:44:29
7732,1296,74.09,2024-12-29 22:52:16
7733,1007,86.28,2024-07-22 05:02:27
7734,1456,87.32,2023-06-23 03:49:51
7735,1443,86.72,2024-07-09 08:03:25
7736,1139,89.09,2024-04-03 08:54:07
7737,1003,92.08,2024-01-21 15:12:39
7738,1388,91.15,2024-01-14 05:07:56
7739,1253,84.8,2024-12-15 15:17:18
7740,1225,97.39,2023-04-28 06:14:13
7741,1020,91.93,2024-10-05 20:43:06
7742,1261,95.73,2023-08-14 08:04:14
7743,1162,82.52,2024-11-02 08:01:36
7744,1142,89.17,2023-11-30 16:13:19
7745,1397,94.78,2024-02-01 18:11:53
7746,1445,83.62,2024-12-16 06:39:31
7747,1433,95.15,2023-10-04 23:43:02
7748,1045,90.02,2023-02-23 22:12:37
7749,1309,91.01,2024-03-29 17:36:24
7750,1280,96.99,2023-06-25 00:00:10
7751,1222,76.4,2023-10-18 08:49:06
7752,1191,85.52,2024-11-16 18:26:12
7753,1488,74.41,2023-07-09 16:47:50
7754,1459,83.26,2024-08-26 01:30:19
7755,1009,80.31,2024-06-06 04:32:42
7756,1191,80.78,2023-11-06 18:48:00
7757,1312,72.2,2023-04-29 15:22:19
7758,1333,86.58,2024-09-21 01:24:24
7759,1333,92.45,2024-01-24 21:31:27
7760,1480,74.27,2024-05-04 02:02:50
7761,1199,69.28,2024-04-12 22:40:56
7762,1384,73.81,2024-05-26 08:00:02
7763,1203,91.06,2024-06-12 03:41:37
7764,1128,67.19,2023-06-12 06:42:43
7765,1113,86.31,2023-12-09 18:13:10
7766,1042,93.28,2023-07-08 19:04:40
7767,1001,92.66,2023-04-25 13:02:27
7768,1064,99.07,2023-02-21 18:35:12
7769,1220,92.25,2024-10-04 04:06:46
7770,1072,69.65,2024-04-08 14:05:54
7771,1015,76.98,2023-07-13 07:35:06
7772,1325,72.49,2024-01-13 01:12:31
7773,1406,77.99,2023-02-13 12:48:57
7774,1404,86.97,2024-12-05 19:44:56
7775,1452,75.0,2024-04-13 12:54:01
7776,1301,69.44,2024-03-23 11:24:40
7777,1089,89.64,2023-01-14 19:30:57
7778,1080,69.04,2024-11-11 09:06:23
7779,1168,97.7,2023-02-04 14:56:59
7780,1430,86.34,2023-06-29 13:20:54
7781,1091,91.37,2024-08-23 08:09:17
7782,1063,93.44,2023-02-05 09:39:19
7783,1349,87.18,2023-09-16 17:47:22
7784,1396,89.22,2024-05-06 07:08:48
7785,1180,92.27,2023-09-15 19:10:54
7786,1263,80.67,2024-05-27 10:56:52
7787,1216,65.1,2023-02-21 13:26:20
7788,1311,98.36,2024-06-22 09:45:14
7789,1389,73.37,2024-08-21 17:18:15
7790,1047,70.16,2024-02-10 07:16:44
7791,1490,96.71,2023-04-10 11:22:52
7792,1353,83.67,2024-11-03 06:32:12
7793,1166,74.51,2024-09-09 13:18:49
7794,1360,97.15,2023-10-14 09:00:49
7795,1299,94.51,2023-05-30 20:12:16
7796,1198,80.73,2023-05-05 04:25:49
7797,1136,97.99,2024-01-27 11:32:25
7798,1342,68.22,2023-11-15 12:30:54
7799,1178,97.35,2024-06-29 14:15:10
7800,1374,80.88,2023-05-27 12:25:51
7801,1078,80.92,2024-04-15 17:53:36
7802,1393,80.64,2024-03-25 14:00:14
7803,1141,79.85,2023-06-10 20:31:08
7804,1306,83.54,2023-05-19 15:23:48
7805,1096,99.33,2024-11-14 04:52:23
7806,1334,65.5,2023-11-17 07:14:07
7807,1163,82.25,2024-08-03 17:10:06
7808,1025,74.79,2024-08-11 04:12:55
7809,1445,70.92,2023-01-07 19:39:10
7810,1031,96.92,2023-10-10 17:20:56
7811,1247,78.26,2024-07-29 21:23:32
7812,1049,83.85,2023-05-04 14:02:31
7813,1171,97.1,2024-08-02 02:19:53
7814,1301,81.54,2023-02-12 22:20:04
7815,1116,74.94,2024-11-26 20:06:14
7816,1212,68.34,2023-03-01 12:19:56
7817,1490,85.64,2024-04-02 00:09:46
7818,1357,96.45,2024-10-27 08:43:42
7819,1007,67.79,2023-07-28 13:53:27
7820,1202,80.38,2024-03-24 20:42:36
7821,1134,87.93,2023-08-04 20:49:31
7822,1217,68.47,2024-10-05 03:06:06
7823,1306,67.72,2023-10-30 02:13:31
7824,1454,72.06,2023-12-18 02:27:56
7825,1301,69.53,2023-05-22 23:15:35
7826,1182,78.03,2023-10-04 21:03:58
7827,1124,79.15,2024-11-30 21:33:32
7828,1145,80.62,2023-07-22 20:50:35
7829,1342,81.94,2024-03-21 10:22:09
7830,1343,67.01,2024-11-08 05:18:24
7831,1413,87.87,2024-03-08 04:46:06
7832,1192,90.31,2023-02-06 19:23:07
7833,1455,69.73,2023-10-05 16:30:50
7834,1099,72.83,2024-04-25 10:02:03
7835,1120,74.68,2023-12-01 14:43:51
7836,1359,79.36,2023-04-11 16:20:56
7837,1116,78.85,2023-08-13 22:50:51
7838,1404,72.1,2023-07-09 00:50:30
7839,1282,67.53,2023-02-14 06:56:29
7840,1477,75.02,2023-07-12 17:26:47
7841,1413,91.88,2024-08-11 12:54:32
7842,1263,67.01,2024-02-26 15:58:49
7843,1383,77.63,2023-04-30 10:01:13
7844,1162,71.65,2024-12-28 06:30:36
7845,1005,89.58,2023-06-10 17:02:33
7846,1205,76.43,2023-05-11 16:52:35
7847,1390,78.71,2024-01-26 02:50:58
7848,1480,96.64,2024-02-22 03:00:15
7849,1484,86.09,2023-06-07 20:48:25
7850,1289,93.42,2024-01-29 08:47:13
7851,1171,88.63,2024-01-15 00:05:52
7852,1443,98.12,2023-08-18 22:12:35
7853,1289,84.72,2023-02-14 10:42:50
7854,1211,73.62,2023-08-19 12:07:25
7855,1361,88.96,2024-11-12 00:01:02
7856,1189,93.3,2024-11-07 13:29:56
7857,1146,98.38,2024-10-19 00:58:15
7858,1142,86.31,2023-07-05 05:35:18
7859,1405,93.36,2024-06-27 03:19:38
7860,1423,89.52,2023-02-04 06:16:26
7861,1418,91.74,2024-10-30 14:28:21
7862,1159,85.62,2023-06-13 11:43:01
7863,1081,75.04,2023-09-22 06:49:08
7864,1135,68.02,2024-12-31 16:58:50
7865,1341,89.84,2023-02-16 05:38:43
7866,1071,93.62,2023-03-30 05:12:55
7867,1129,91.6,2024-04-12 16:35:54
7868,1342,66.37,2023-07-11 23:47:21
7869,1278,66.9,2023-12-11 14:24:18
7870,1087,68.56,2023-06-17 05:33:11
7871,1092,93.44,2024-07-28 17:35:48
7872,1191,86.07,2023-02-22 23:05:04
7873,1232,85.34,2023-02-20 05:43:03
7874,1446,72.36,2023-10-27 19:47:34
7875,1256,67.64,2023-04-23 04:23:34
7876,1046,92.47,2024-07-21 05:20:47
7877,1057,93.58,2023-05-31 19:05:40
7878,1222,73.67,2023-10-01 07:44:36
7879,1173,93.5,2023-02-05 17:10:07
7880,1202,75.8,2023-04-05 21:52:46
7881,1332,93.01,2023-01-23 08:12:38
7882,1493,67.37,2023-10-28 08:57:30
7883,1464,76.89,2024-10-25 08:39:25
7884,1469,91.58,2023-06-16 16:35:36
7885,1013,74.96,2024-12-05 10:11:24
7886,1495,66.39,2024-10-30 02:59:21
7887,1452,70.19,2024-06-27 01:33:04
7888,1293,98.18,2023-02-02 06:18:15
7889,1094,85.71,2024-03-16 09:06:21
7890,1474,71.11,2024-05-23 23:22:36
7891,1142,87.35,2023-04-20 11:19:38
7892,1293,86.5,2023-01-22 07:04:31
7893,1251,79.07,2024-08-19 14:22:01
7894,1473,88.0,2023-05-03 02:09:50
7895,1103,68.86,2023-11-28 08:13:33
7896,1347,76.09,2024-03-02 14:30:00
7897,1270,66.3,2023-06-03 10:30:53
7898,1450,96.55,2024-09-25 18:21:42
7899,1194,95.81,2024-02-23 19:03:07
7900,1161,72.04,2023-01-24 13:21:19
7901,1386,89.41,2024-04-17 17:52:36
7902,1482,93.05,2023-12-09 04:05:14
7903,1256,79.05,2023-02-10 05:43:41
7904,1181,93.18,2023-08-08 14:07:25
7905,1089,81.99,2023-12-14 10:03:47
7906,1055,92.5,2023-05-24 05:44:06
7907,1173,91.13,2023-06-27 12:39:30
7908,1293,84.39,2023-03-22 21:50:47
7909,1155,82.5,2024-10-22 14:00:52
7910,1218,75.1,2024-06-04 12:59:01
7911,1180,79.19,2024-06-28 16:13:55
7912,1495,78.52,2023-08-03 14:56:22
7913,1342,68.56,2023-07-11 06:08:56
7914,1127,83.08,2024-09-30 23:55:47
7915,1372,85.02,2024-04-08 09:12:30
7916,1175,98.43,2023-08-28 18:36:53
7917,1058,74.76,2023-04-29 13:07:49
7918,1135,78.78,2023-05-23 00:29:36
7919,1141,84.04,2023-10-18 20:29:12
7920,1048,94.43,2024-01-19 11:02:18
7921,1371,73.9,2024-01-11 23:15:13
7922,1156,73.08,2024-03-14 13:10:17
7923,1429,83.35,2024-01-15 00:20:13
7924,1184,69.44,2023-09-08 07:57:20
7925,1476,89.03,2024-10-26 16:53:56
7926,1216,94.66,2024-01-17 00:01:37
7927,1163,66.02,2023-11-26 18:22:17
7928,1125,71.73,2023-12-15 05:25:34
7929,1311,84.98,2023-08-10 18:01:56
7930,1353,93.56,2024-01-03 00:37:14
7931,1421,81.91,2023-03-31 22:50:56
7932,1137,92.06,2023-05-01 18:44:14
7933,1370,79.57,2024-12-06 05:45:18
7934,1387,78.37,2024-01-04 06:34:37
7935,1116,71.27,2023-12-12 18:54:11
7936,1130,70.23,2024-04-12 22:08:55
7937,1442,90.71,2023-02-13 00:55:11
7938,1278,70.84,2024-05-26 07:48:23
7939,1213,79.07,2024-12-09 14:23:02
7940,1485,83.8,2024-09-29 12:19:12
7941,1280,74.12,2024-05-19 12:22:26
7942,1206,93.72,2024-06-02 14:07:55
7943,1310,78.96,2024-05-15 17:38:45
7944,1225,78.0,2024-12-20 16:33:41
7945,1401,71.15,2024-11-19 00:29:21
7946,1186,72.58,2024-01-02 00:17:34
7947,1186,75.05,2024-05-19 01:13:43
7948,1405,77.05,2023-02-27 08:27:30
7949,1333,89.19,2023-07-29 08:14:44
7950,1063,99.37,2023-10-25 12:42:00
7951,1191,82.48,2024-03-05 18:44:43
7952,1364,89.33,2024-03-16 06:40:54
7953,1371,73.41,2023-12-05 07:18:48
7954,1300,97.67,2023-09-04 06:49:32
7955,1424,92.96,2023-06-22 17:52:51
7956,1075,88.64,2024-04-17 15:42:56
7957,1194,75.81,2024-03-19 23:05:51
7958,1229,67.82,2024-12-13 22:36:44
7959,1348,98.4,2024-11-20 09:18:49
7960,1118,90.02,2023-10-02 08:52:12
7961,1195,69.71,2024-07-26 13:02:58
7962,1463,84.04,2023-05-18 15:12:42
7963,1430,86.08,2023-07-05 04:27:27
7964,1152,80.3,2023-05-21 22:51:16
7965,1328,81.28,2024-09-04 09:29:19
7966,1198,83.84,2023-06-01 16:06:37
7967,1480,92.65,2024-04-23 01:49:01
7968,1489,93.0,2024-06-06 08:04:57
7969,1435,98.14,2023-02-08 22:10:56
7970,1099,70.93,2024-12-02 17:33:42
7971,1120,68.8,2024-06-04 07:35:12
7972,1254,86.06,2023-01-29 01:28:07
7973,1205,89.28,2023-11-27 16:05:34
7974,1476,76.73,2023-09-15 06:22:14
7975,1362,98.98,2023-06-30 09:30:41
7976,1388,94.02,2023-12-09 15:40:11
7977,1378,82.01,2023-11-28 12:24:28
7978,1254,89.98,2024-05-22 19:16:58
7979,1159,80.63,2023-10-30 06:14:22
7980,1449,71.89,2024-12-14 15:01:58
7981,1286,70.5,2023-05-05 10:39:06
7982,1456,75.0,2024-05-29 02:09:30
7983,1040,95.9,2024-12-23 06:13:41
7984,1238,77.96,2024-11-25 23:37:49
7985,1117,96.28,2023-06-22 09:56:06
7986,1379,92.53,2024-06-17 16:15:12
7987,1014,85.94,2024-02-17 18:25:58
7988,1044,95.96,2023-08-08 08:26:32
7989,1220,71.54,2023-08-03 07:09:43
7990,1162,67.63,2024-09-02 20:48:38
7991,1167,90.89,2023-08-08 19:24:49
7992,1132,96.24,2024-12-04 11:17:15
7993,1216,78.22,2024-12-27 17:02:21
7994,1411,65.16,2023-07-15 19:23:08
7995,1298,91.44,2023-01-02 15:25:26
7996,1139,77.59,2023-03-17 21:15:38
7997,1374,85.2,2023-12-13 20:32:49
7998,1343,72.22,2023-06-23 14:06:55
7999,1106,88.51,2023-05-20 16:50:27
8000,1288,83.35,2023-08-18 15:33:51
8001,1123,65.97,2024-07-05 23:49:20
8002,1306,65.21,2024-11-16 09:16:18
8003,1053,80.1,2023-08-31 00:36:36
8004,1132,70.66,2023-10-09 08:16:05
8005,1147,96.24,2023-07-07 07:46:26
8006,1327,68.6,2023-09-14 18:26:23
8007,1033,89.71,2024-11-22 07:34:36
8008,1078,77.07,2023-09-28 22:24:09
8009,1381,97.26,2024-06-06 04:09:48
8010,1333,69.59,2023-04-05 05:59:59
8011,1454,91.83,2023-05-14 18:52:13
8012,1123,98.09,2023-04-15 06:01:41
8013,1083,98.02,2024-06-03 08:29:00
8014,1055,73.84,2024-12-16 18:12:08
8015,1009,75.23,2024-09-24 02:49:53
8016,1190,70.16,2023-11-08 08:01:21
8017,1483,77.86,2024-09-26 17:20:22
8018,1318,88.53,2023-09-17 08:50:43
8019,1497,65.37,2023-12-21 08:26:03
8020,1371,87.44,2023-09-19 02:04:32
8021,1048,65.62,2023-12-24 09:01:57
8022,1249,88.03,2024-12-19 20:26:55
8023,1346,93.99,2023-04-14 12:10:00
8024,1068,77.43,2024-07-31 16:15:07
8025,1304,79.03,2024-06-23 05:34:51
8026,1348,90.1,2024-03-04 01:53:45
8027,1411,92.92,2024-05-01 15:32:43
8028,1371,99.49,2023-06-04 12:39:56
8029,1311,83.65,2024-08-08 21:44:21
8030,1172,94.48,2024-05-30 21:40:42
8031,1327,66.94,2023-10-17 21:46:52
8032,1436,68.69,2023-02-24 10:03:01
8033,1313,95.03,2024-06-19 00:19:31
8034,1393,78.06,2024-04-05 20:37:19
8035,1354,72.8,2024-05-07 15:08:42
8036,1264,78.98,2024-12-27 03:08:16
8037,1184,83.13,2023-11-04 02:26:14
8038,1010,76.18,2023-04-24 09:37:39
8039,1193,71.82,2023-08-10 18:56:43
8040,1370,66.28,2024-05-23 22:43:20
8041,1456,91.48,2023-03-01 03:58:43
8042,1256,96.19,2023-07-13 17:04:10
8043,1045,65.59,2023-02-15 23:10:16
8044,1167,77.06,2023-08-07 19:29:36
8045,1302,95.8,2024-09-02 03:55:21
8046,1231,65.71,2023-12-23 16:01:50
8047,1273,90.24,2024-12-21 08:12:03
8048,1082,73.39,2023-03-04 00:52:10
8049,1226,91.67,2024-04-09 10:14:13
8050,1483,88.43,2024-03-23 10:15:22
8051,1128,97.47,2024-12-31 09:19:20
8052,1371,75.58,2023-06-19 04:41:21
8053,1323,70.23,2024-12-28 09:22:51
8054,1332,82.08,2024-10-27 08:58:54
8055,1190,98.98,2023-12-22 13:26:50
8056,1068,66.39,2024-07-23 15:06:25
8057,1164,71.15,2024-07-19 08:42:08
8058,1009,94.58,2023-08-02 17:43:58
8059,1163,88.68,2024-01-11 05:58:38
8060,1451,79.66,2024-02-14 20:40:44
8061,1217,82.03,2024-09-01 09:00:24
8062,1052,73.83,2023-08-07 01:09:35
8063,1118,98.2,2024-10-10 20:32:29
8064,1346,76.83,2023-03-27 03:09:04
8065,1101,78.11,2024-01-31 22:12:33
8066,1112,81.18,2023-02-08 20:14:12
8067,1347,72.37,2023-03-22 12:19:43
8068,1412,71.78,2023-06-23 17:13:47
8069,1314,85.72,2024-01-17 20:07:18
8070,1467,91.73,2024-06-15 21:01:44
8071,1152,90.95,2024-09-14 14:56:00
8072,1059,84.51,2023-01-27 13:38:15
8073,1037,87.04,2023-05-17 20:46:35
8074,1104,84.45,2023-11-07 22:19:28
8075,1236,95.18,2024-01-08 10:05:28
8076,1038,78.37,2024-10-05 13:58:17
8077,1409,69.25,2023-08-22 19:11:09
8078,1482,80.02,2023-05-15 09:37:19
8079,1015,95.04,2023-07-09 02:45:05
8080,1144,96.08,2023-09-21 18:28:25
8081,1311,85.34,2024-08-08 17:00:46
8082,1250,67.15,2024-10-04 09:14:06
8083,1388,89.92,2023-11-18 06:42:43
8084,1282,87.53,2024-01-29 21:12:34
8085,1239,80.58,2023-08-25 12:24:33
8086,1295,70.62,2023-11-20 14:02:12
8087,1441,85.92,2023-01-31 22:09:21
8088,1383,81.64,2024-05-04 16:59:57
8089,1384,67.08,2024-12-13 20:27:45
8090,1047,78.72,2023-01-01 20:05:43
8091,1474,97.39,2024-03-27 05:10:21
8092,1432,79.2,2023-01-15 00:56:33
8093,1092,79.81,2024-09-22 12:44:07
8094,1177,84.23,2024-10-27 12:06:37
8095,1165,75.25,2023-09-25 12:06:15
8096,1038,67.54,2023-10-08 16:34:08
8097,1100,85.74,2023-11-23 17:44:20
8098,1062,82.08,2023-12-07 15:10:48
8099,1061,88.57,2023-08-07 14:58:15
8100,1202,81.44,2023-04-21 23:47:40
8101,1118,73.53,2024-12-05 10:56:58
8102,1481,78.26,2023-07-28 23:24:13
8103,1008,65.47,2023-09-08 05:59:52
8104,1294,70.35,2024-11-28 00:44:33
8105,1106,92.12,2023-06-01 22:16:58
8106,1292,97.14,2023-10-30 14:20:07
8107,1469,77.6,2023-12-30 05:18:15
8108,1056,97.0,2024-07-17 03:41:27
8109,1045,86.92,2023-07-09 14:34:42
8110,1306,74.68,2024-05-22 02:38:56
8111,1020,85.69,2023-10-07 23:52:24
8112,1447,92.88,2024-03-09 00:50:14
8113,1183,92.11,2024-03-02 15:56:05
8114,1418,95.54,2024-02-19 04:56:22
8115,1102,92.16,2024-10-22 01:23:01
8116,1363,89.0,2023-02-14 23:15:22
8117,1348,78.24,2024-11-08 01:00:51
8118,1288,71.2,2024-03-05 08:06:34
8119,1204,68.89,2023-06-04 18:52:26
8120,1201,93.04,2023-05-14 12:26:16
8121,1043,91.45,2024-06-27 04:14:57
8122,1335,95.86,2023-06-26 18:02:29
8123,1397,67.44,2023-11-18 04:21:42
8124,1002,86.92,2024-11-28 08:42:00
8125,1445,89.86,2023-01-03 00:12:56
8126,1212,79.23,2023-05-18 22:47:47
8127,1398,83.33,2023-01-31 16:18:53
8128,1170,82.13,2024-12-07 06:32:14
8129,1143,80.01,2024-09-21 00:49:12
8130,1093,75.03,2024-02-19 20:19:08
8131,1122,99.12,2023-09-08 21:22:22
8132,1213,95.48,2024-09-22 08:03:08
8133,1394,92.14,2023-07-16 04:54:19
8134,1440,94.04,2024-03-19 23:51:05
8135,1373,93.89,2023-05-16 12:01:37
8136,1256,67.58,2023-07-06 23:51:27
8137,1437,84.83,2023-11-27 09:26:38
8138,1250,81.24,2023-06-01 01:03:28
8139,1105,71.86,2024-07-19 18:26:51
8140,1314,74.01,2023-06-15 21:33:09
8141,1230,69.87,2024-01-13 21:33:39
8142,1469,81.33,2023-04-26 16:07:40
8143,1355,73.84,2024-09-23 06:30:21
8144,1492,72.33,2023-10-22 09:21:45
8145,1465,83.93,2024-01-11 02:14:37
8146,1374,72.34,2024-01-19 10:31:24
8147,1250,85.34,2023-06-27 12:17:45
8148,1108,70.37,2024-11-30 06:25:46
8149,1062,89.34,2023-04-28 10:33:50
8150,1057,75.46,2024-06-12 09:40:48
8151,1251,91.34,2024-02-14 01:10:13
8152,1447,92.48,2024-02-10 06:06:58
8153,1132,99.01,2023-05-07 15:38:46
8154,1078,65.57,2023-12-07 21:16:29
8155,1360,92.94,2023-01-18 11:40:23
8156,1352,81.63,2023-09-07 06:43:52
8157,1466,69.23,2023-10-14 14:47:15
8158,1379,91.14,2023-12-08 18:32:20
8159,1418,67.27,2023-03-09 03:15:03
8160,1288,94.93,2024-07-03 13:25:24
8161,1334,86.82,2023-12-09 18:46:49
8162,1484,71.51,2023-02-02 22:00:19
8163,1162,88.49,2023-01-25 16:03:48
8164,1454,70.77,2024-02-06 10:12:17
8165,1296,84.51,2023-03-17 02:31:21
8166,1035,65.17,2024-11-06 07:26:41
8167,1015,97.33,2024-05-12 18:42:04
8168,1307,67.21,2024-04-26 12:37:20
8169,1020,90.87,2024-12-10 13:25:23
8170,1476,89.32,2024-08-01 21:05:31
8171,1293,87.48,2023-03-20 23:55:35
8172,1499,66.35,2023-07-08 18:01:29
8173,1038,87.62,2023-03-01 14:12:09
8174,1149,86.14,2023-09-04 20:25:29
8175,1216,86.83,2023-08-10 10:18:49
8176,1010,83.57,2024-07-11 01:12:46
8177,1100,76.4,2023-03-16 01:17:05
8178,1438,73.08,2023-10-27 23:46:53
8179,1393,80.74,2023-06-09 06:54:30
8180,1214,78.28,2023-12-22 23:29:02
8181,1426,88.73,2024-05-05 23:26:03
8182,1101,74.34,2024-12-25 01:37:11
8183,1400,92.31,2023-01-20 06:07:37
8184,1363,98.81,2023-01-05 20:12:48
8185,1280,89.1,2024-11-12 20:44:53
8186,1004,82.68,2023-03-03 15:19:18
8187,1428,70.91,2024-02-07 11:27:41
8188,1118,98.88,2024-03-05 17:42:39
8189,1151,74.41,2023-08-03 19:48:36
8190,1042,84.61,2024-02-23 01:04:54
8191,1470,80.27,2023-02-13 17:31:56
8192,1376,71.88,2023-09-04 08:25:41
8193,1450,91.94,2023-12-10 17:50:30
8194,1348,69.07,2024-09-18 13:45:23
8195,1117,79.83,2023-05-16 07:02:52
8196,1019,72.29,2024-05-18 17:12:33
8197,1404,83.96,2023-11-04 10:18:31
8198,1412,94.7,2024-11-15 01:38:56
8199,1362,95.73,2024-08-01 05:08:19
8200,1024,83.3,2023-07-23 19:32:35
8201,1475,73.34,2024-07-17 10:30:08
8202,1236,78.23,2024-09-22 07:21:43
8203,1258,88.76,2024-07-12 10:30:13
8204,1007,74.93,2024-12-28 16:36:17
8205,1124,70.29,2023-06-17 14:13:10
8206,1001,74.6,2024-02-09 01:07:52
8207,1395,69.19,2024-05-14 07:01:58
8208,1179,74.54,2023-09-18 19:04:49
8209,1188,66.5,2023-02-26 23:56:29
8210,1159,67.15,2024-09-17 23:22:08
8211,1030,94.62,2024-11-05 23:15:21
8212,1077,71.15,2024-10-07 02:15:24
8213,1408,94.11,2024-09-09 02:20:22
